"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.38405,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.19131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.8444,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.6171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.56428,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.63326,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.73116,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.71387,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.7084,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.86932,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.03646,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.1391,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.26079,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.37726,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.45213,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.65376,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.68615,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.64532,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.63905,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.66835,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.77856,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.7693,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.63485,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.4286,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.26698,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.20244,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.32712,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.51849,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.61908,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.65084,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.4972,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.37852,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.33907,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.23534,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.28262,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.52119,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.81238,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0494,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2284,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.3997,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.5907,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7354,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.8317,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9704,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.0506,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.1191,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.2035,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2434,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.2957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.539,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.557,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5492,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.5979,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6301,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6581,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.5592,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.2939,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8747,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6598,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5263,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.1914,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0229,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.88746,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.65179,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.39893,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.12759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.86018,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.92857,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.05312,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.04244,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.00215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.95422,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.90627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.87059,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.89745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.16888,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.4935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.67276,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.82849,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.0497,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.208,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.3157,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5419,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.7423,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8125,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.662,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.3898,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0583,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.93686,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.94874,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0247,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.1345,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1531,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1713,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1714,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.3528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.467,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4368,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.3142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1371,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.93584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.64935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.09464,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.47055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.02859,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.89982,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.81224,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.85723,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.99744,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.06528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.12989,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.03808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.0743,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.38577,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.56958,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.57841,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.33395,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.93538,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.75896,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.75518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.66859,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.86773,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.21431,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.3858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.32596,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.2907,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.4442,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.72023,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.16139,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.6721,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0556,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3875,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6318,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7758,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7452,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6804,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5476,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.3592,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2492,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2409,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2123,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2228,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3392,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4803,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6916,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8158,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9196,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9948,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0292,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.047,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0162,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9761,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9666,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.8799,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7308,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5113,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4127,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4648,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5481,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6311,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6146,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6838,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.9186,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.1812,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3159,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4342,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.5119,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5756,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5563,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4498,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4657,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5542,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.5914,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.63,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5942,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5671,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5323,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4741,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4841,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4575,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3872,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3909,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.3894,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1271,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9104,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2925,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.99225,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.86553,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.83802,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.88515,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.94368,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.053,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.0937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.0551,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.0524,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.1189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1219,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.0731,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.98025,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.76586,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.17159,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.37835,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.20936,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.48866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.78977,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.95349,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.06214,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.20338,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.53541,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.87049,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.0674,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.2472,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.5672,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.9252,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.2483,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4244,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2263,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.9315,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5939,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.0627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.55174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.28716,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.0325,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.55627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.93016,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.49792,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.32769,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.10799,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.89765,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.57741,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-09",96.27766,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.36533,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.72922,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-12",97.18502,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.5752,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.57,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.67,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.72,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",101.9212,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.5097,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.1127,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.7617,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.4929,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.2886,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.1417,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.0541,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.97891,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.86168,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.66943,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.46167,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.32013,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.29408,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.27942,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.12096,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.70335,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.18575,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.7879,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.67612,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.72964,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.794,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.76919,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.68687,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.61066,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.59376,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.63068,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.71828,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.86309,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.0379,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.21671,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.37978,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.51448,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.59563,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.59411,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.53895,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.46589,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.41953,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.47334,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.76144,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.41019,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.2355,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",101.0138,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.5762,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.9498,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",102.1387,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",102.0927,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.8618,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.445,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.8241,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.1836,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.77925,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.82706,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.155,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.5731,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.963,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",101.2776,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.4693,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.4934,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.435,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.3827,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.3852,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.4019,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3615,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.2068,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.9966,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.8037,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.6702,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.5444,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3458,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.0229,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.68405,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.49847,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.61305,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.9164,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.2801,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.6112,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.8448,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.8838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.6364,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.2487,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.89201,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.69096,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.6205,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.65543,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.78934,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.94827,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.0496,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",100.0361,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.96743,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.92098,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.94812,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",100.0079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",100.0354,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.97756,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.8606,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.71111,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.5354,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.33179,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",99.08162,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.7683,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.44273,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.17775,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.03465,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.96919,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.93665,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",97.91917,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.92026,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.96449,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.07884,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.23065,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.37632,
